"날짜","종가","시가","고가","저가","거래량","변동 %"
"2014- 09- 23","181.53","181.95","182.70","181.51","752.22K","-0.56%"
"2014- 09- 22","182.56","183.70","183.74","182.23","836.74K","-1.24%"
"2014- 09- 19","184.86","185.64","185.84","184.58","964.01K","-0.10%"
"2014- 09- 18","185.04","184.65","185.06","184.43","740.01K","0.52%"
"2014- 09- 17","184.08","184.11","184.92","183.20","975.01K","0.14%"
"2014- 09- 16","183.82","182.11","184.12","182.00","565.08K","0.75%"
"2014- 09- 15","182.46","182.64","182.74","181.89","1.02M","-0.07%"
"2014- 09- 12","182.58","183.49","183.51","182.07","724.02K","-0.59%"
"2014- 09- 11","183.67","182.75","183.69","182.61","525.66K","0.09%"
"2014- 09- 10","183.50","182.89","183.55","182.27","849.75K","0.39%"
"2014- 09- 09","182.78","183.79","183.88","182.41","515.28K","-0.65%"
"2014- 09- 08","183.97","184.24","184.46","183.40","635.91K","-0.25%"
"2014- 09- 05","184.44","183.53","184.47","182.88","502.28K","0.48%"
"2014- 09- 04","183.56","184.12","184.82","183.10","536.70K","-0.16%"
"2014- 09- 03","183.86","184.65","184.68","183.59","627.61K","-0.04%"
"2014- 09- 02","183.94","184.30","184.30","183.27","553.76K","-0.03%"
"2014- 08- 29","183.99","183.83","184.06","183.23","617.24K","0.25%"
"2014- 08- 28","183.54","183.02","183.62","182.85","447.73K","-0.08%"
"2014- 08- 27","183.68","183.81","183.90","183.34","602.58K","-0.02%"
"2014- 08- 26","183.71","183.72","184.17","183.65","749.49K","0.08%"
"2014- 08- 25","183.56","183.54","183.85","183.27","1.10M","0.52%"
"2014- 08- 22","182.61","182.80","183.09","182.24","656.48K","-0.16%"
"2014- 08- 21","182.90","182.58","183.17","182.42","756.60K","0.29%"
"2014- 08- 20","182.38","181.66","182.61","181.65","1.51M","0.27%"
"2014- 08- 19","181.88","181.40","182.03","181.23","583.01K","0.53%"
"2014- 08- 18","180.92","180.46","181.03","180.34","1.04M","0.83%"
"2014- 08- 15","179.43","180.15","180.30","178.18","1.69M","-0.03%"
"2014- 08- 14","179.48","178.92","179.48","178.77","841.99K","0.44%"
"2014- 08- 13","178.70","178.15","178.83","177.87","781.62K","0.70%"
"2014- 08- 12","177.45","177.47","177.99","176.90","513.86K","-0.12%"
"2014- 08- 11","177.66","177.87","178.47","177.61","1.19M","0.28%"
"2014- 08- 08","177.16","175.49","177.27","175.10","1.21M","1.16%"
"2014- 08- 07","175.13","176.90","177.04","174.70","1.53M","-0.54%"
"2014- 08- 06","176.08","175.20","176.82","175.18","1.19M","0.06%"
"2014- 08- 05","175.97","177.04","177.48","175.40","1.25M","-1.01%"
"2014- 08- 04","177.77","176.81","178.11","176.07","2.21M","0.70%"
"2014- 08- 01","176.53","176.52","177.62","175.65","3.40M","-0.24%"
"2014- 07- 31","176.96","179.35","179.50","176.96","2.43M","-2.01%"
"2014- 07- 30","180.59","181.22","181.44","179.86","1.13M","0.00%"
"2014- 07- 29","180.59","181.70","181.89","180.57","638.97K","-0.42%"
"2014- 07- 28","181.36","181.35","181.60","180.28","485.67K","0.04%"
"2014- 07- 25","181.28","181.65","181.77","180.94","635.70K","-0.48%"
"2014- 07- 24","182.15","182.36","182.50","181.97","535.83K","0.00%"
"2014- 07- 23","182.15","182.00","182.32","181.64","750.87K","0.24%"
"2014- 07- 22","181.72","181.58","182.04","181.42","1.51M","0.45%"
"2014- 07- 21","180.91","180.71","181.08","180.13","866.51K","-0.22%"
"2014- 07- 18","181.30","180.02","181.44","179.94","571.73K","1.05%"
"2014- 07- 17","179.41","180.96","181.62","179.19","1.10M","-1.17%"
"2014- 07- 16","181.54","181.65","181.76","181.01","539.37K","0.38%"
"2014- 07- 15","180.85","181.25","181.63","180.06","1.21M","-0.17%"
"2014- 07- 14","181.16","181.20","181.41","181.02","493.07K","0.49%"
"2014- 07- 11","180.27","179.94","180.36","179.51","520.43K","0.13%"
"2014- 07- 10","180.03","179.01","180.47","178.84","614.55K","-0.38%"
"2014- 07- 09","180.72","180.36","180.88","180.00","930.28K","0.42%"
"2014- 07- 08","179.97","180.77","180.82","179.50","749.40K","-0.65%"
"2014- 07- 07","181.14","181.38","181.50","180.84","1.15M","-0.32%"
"2014- 07- 03","181.73","181.31","181.78","181.20","327.91K","0.50%"
"2014- 07- 02","180.82","180.67","181.03","180.57","511.57K","0.07%"
"2014- 07- 01","180.69","179.88","181.19","179.83","1.20M","0.70%"
"2014- 06- 30","179.43","179.43","179.82","179.28","1.26M","-0.03%"
"2014- 06- 27","179.48","178.79","179.56","178.69","1.03M","0.17%"
"2014- 06- 26","179.17","179.36","179.38","177.98","676.81K","-0.05%"
"2014- 06- 25","179.26","178.14","179.49","178.13","586.03K","0.43%"
"2014- 06- 24","178.50","179.29","180.14","178.31","393.42K","-0.59%"
"2014- 06- 23","179.56","179.70","179.73","179.27","737.71K","-0.49%"
"2014- 06- 20","180.45","180.51","180.57","180.25","830.31K","0.20%"
"2014- 06- 19","180.09","180.04","180.21","179.50","746.96K","0.12%"
"2014- 06- 18","179.87","178.59","179.97","178.17","501.86K","0.74%"
"2014- 06- 17","178.54","177.83","178.68","177.63","2.93M","0.26%"
"2014- 06- 16","178.07","177.69","178.41","177.50","756.69K","0.08%"
"2014- 06- 13","177.92","177.73","178.07","177.17","731.25K","0.32%"
"2014- 06- 12","177.36","178.42","178.52","176.98","891.65K","-0.74%"
"2014- 06- 11","178.69","178.64","178.82","178.25","558.14K","-0.32%"
"2014- 06- 10","179.27","179.03","179.30","178.66","959.85K","0.02%"
"2014- 06- 09","179.23","179.04","179.69","178.87","461.82K","0.10%"
"2014- 06- 06","179.05","178.62","179.09","178.52","586.82K","0.48%"
"2014- 06- 05","178.20","177.24","178.38","176.63","853.69K","0.68%"
"2014- 06- 04","177.00","176.37","177.15","176.20","985.00K","0.18%"
"2014- 06- 03","176.68","176.35","176.79","176.22","1.25M","-0.06%"
"2014- 06- 02","176.79","176.83","176.85","175.94","1.62M","0.14%"
"2014- 05- 30","176.55","176.16","176.69","175.98","874.69K","0.13%"
"2014- 05- 29","176.32","175.82","176.32","175.37","542.05K","0.57%"
"2014- 05- 28","175.32","175.52","175.79","175.09","990.90K","-0.10%"
"2014- 05- 27","175.50","175.09","175.55","175.00","889.98K","0.59%"
"2014- 05- 23","174.47","173.91","174.54","173.82","613.91K","0.41%"
"2014- 05- 22","173.75","173.35","174.06","173.06","859.01K","0.27%"
"2014- 05- 21","173.28","172.36","173.37","172.31","991.31K","0.87%"
"2014- 05- 20","171.79","172.86","172.88","171.41","669.35K","-0.66%"
"2014- 05- 19","172.93","171.98","173.10","171.81","926.92K","0.34%"
"2014- 05- 16","172.34","171.80","172.36","171.10","699.56K","0.39%"
"2014- 05- 15","171.67","172.90","172.93","170.87","3.19M","-0.90%"
"2014- 05- 14","173.23","173.91","173.97","173.00","1.34M","-0.48%"
"2014- 05- 13","174.07","174.09","174.49","173.89","994.84K","0.09%"
"2014- 05- 12","173.91","172.96","173.98","172.96","780.16K","0.95%"
"2014- 05- 09","172.28","171.98","172.29","171.20","955.38K","0.17%"
"2014- 05- 08","171.98","171.96","173.20","171.43","1.39M","-0.12%"
"2014- 05- 07","172.19","171.73","172.22","170.44","1.16M","0.59%"
"2014- 05- 06","171.18","172.27","172.38","171.11","567.90K","-0.87%"
"2014- 05- 05","172.68","171.49","172.72","171.02","792.61K","0.21%"
"2014- 05- 02","172.32","172.56","173.26","172.06","754.79K","-0.16%"
"2014- 05- 01","172.60","172.50","173.03","172.03","623.95K","0.01%"
"2014- 04- 30","172.59","171.75","172.71","171.50","605.35K","0.31%"
"2014- 04- 29","172.05","171.79","172.29","171.43","1.07M","0.48%"
"2014- 04- 28","171.23","171.39","171.96","169.49","647.78K","0.30%"
"2014- 04- 25","170.71","171.55","171.63","170.32","1.36M","-0.80%"
"2014- 04- 24","172.09","172.63","172.63","171.30","543.90K","0.22%"
"2014- 04- 23","171.71","172.09","172.16","171.65","724.61K","-0.24%"
"2014- 04- 22","172.12","171.57","172.62","171.49","1.05M","0.44%"
"2014- 04- 21","171.37","170.85","171.42","170.66","804.55K","0.37%"
"2014- 04- 17","170.74","170.35","171.24","170.03","925.48K","0.12%"
"2014- 04- 16","170.54","169.92","170.55","169.19","2.41M","1.05%"
"2014- 04- 15","168.76","167.98","168.87","166.33","2.16M","0.69%"
"2014- 04- 14","167.60","167.58","168.00","166.26","1.46M","0.81%"
"2014- 04- 11","166.26","166.92","168.05","166.11","1.76M","-0.90%"
"2014- 04- 10","167.77","171.42","171.49","167.62","1.29M","-2.13%"
"2014- 04- 09","171.43","170.08","171.46","169.61","769.04K","1.08%"
"2014- 04- 08","169.60","168.79","169.88","168.22","2.06M","0.41%"
"2014- 04- 07","168.90","170.36","170.65","168.57","1.65M","-1.08%"
"2014- 04- 04","170.74","173.77","173.82","170.53","2.27M","-1.20%"
"2014- 04- 03","172.82","173.33","173.37","172.32","718.60K","-0.16%"
"2014- 04- 02","173.09","172.72","173.29","172.40","1.97M","0.34%"
"2014- 04- 01","172.50","171.87","172.59","171.76","1.25M","0.67%"
"2014- 03- 31","171.35","171.04","171.59","170.87","822.04K","0.85%"
"2014- 03- 28","169.90","169.63","170.79","169.50","548.91K","0.44%"
"2014- 03- 27","169.15","169.32","169.78","168.48","980.88K","-0.20%"
"2014- 03- 26","169.49","171.39","171.64","169.45","1.16M","-0.74%"
"2014- 03- 25","170.75","170.78","171.25","169.78","1.20M","0.49%"
"2014- 03- 24","169.92","171.19","171.39","169.16","2.00M","-0.88%"
"2014- 03- 21","171.42","172.81","173.19","171.24","825.22K","-0.33%"
"2014- 03- 20","171.99","170.68","172.16","170.37","818.18K","0.57%"
"2014- 03- 19","171.02","172.03","172.23","169.99","1.17M","-0.55%"
"2014- 03- 18","171.96","171.07","172.18","170.93","779.78K","0.71%"
"2014- 03- 17","170.75","170.06","171.13","169.99","1.70M","0.90%"
"2014- 03- 14","169.23","169.35","170.22","169.00","1.32M","-0.29%"
"2014- 03- 13","169.72","172.14","172.24","169.21","1.66M","-1.11%"
"2014- 03- 12","171.62","170.75","171.65","170.36","1.06M","0.07%"
"2014- 03- 11","171.50","172.73","172.92","171.17","945.71K","-0.55%"
"2014- 03- 10","172.45","172.24","172.48","171.47","885.33K","0.02%"
"2014- 03- 07","172.42","173.08","173.13","171.79","1.21M","-0.02%"
"2014- 03- 06","172.46","172.54","172.84","172.19","1.04M","0.32%"
"2014- 03- 05","171.91","172.00","172.31","171.79","983.10K","0.02%"
"2014- 03- 04","171.88","171.17","172.23","171.13","1.28M","1.43%"
"2014- 03- 03","169.46","169.19","169.89","168.38","2.24M","-0.69%"
"2014- 02- 28","170.63","170.22","171.47","169.57","853.89K","0.22%"
"2014- 02- 27","170.25","169.15","170.27","168.97","1.03M","0.56%"
"2014- 02- 26","169.31","169.59","170.04","168.91","709.05K","0.00%"
"2014- 02- 25","169.31","169.58","170.03","168.84","1.00M","-0.04%"
"2014- 02- 24","169.37","168.87","170.57","168.78","978.87K","0.47%"
"2014- 02- 21","168.57","169.02","169.41","168.42","706.18K","-0.05%"
"2014- 02- 20","168.65","167.93","169.07","167.33","1.08M","0.57%"
"2014- 02- 19","167.70","168.42","169.48","167.57","1.93M","-0.69%"
"2014- 02- 18","168.86","168.74","169.04","168.27","1.17M","0.15%"
"2014- 02- 14","168.61","167.56","168.91","167.37","917.55K","0.53%"
"2014- 02- 13","167.72","165.70","167.84","165.70","1.34M","0.49%"
"2014- 02- 12","166.90","166.99","167.50","166.48","1.86M","0.09%"
"2014- 02- 11","166.75","165.12","167.13","164.97","1.50M","1.10%"
"2014- 02- 10","164.93","164.64","164.96","164.20","937.57K","0.16%"
"2014- 02- 07","164.67","163.37","164.78","162.85","1.26M","1.29%"
"2014- 02- 06","162.57","160.91","162.59","160.88","1.11M","1.34%"
"2014- 02- 05","160.42","160.10","160.82","159.18","1.70M","-0.17%"
"2014- 02- 04","160.69","160.29","161.08","159.73","1.12M","0.68%"
"2014- 02- 03","159.61","163.02","163.41","159.26","2.97M","-2.19%"
"2014- 01- 31","163.18","162.15","164.25","162.10","1.32M","-0.62%"
"2014- 01- 30","164.20","163.89","164.72","163.33","2.09M","1.12%"
"2014- 01- 29","162.38","162.75","163.57","162.07","1.35M","-1.04%"
"2014- 01- 28","164.09","163.24","164.25","163.18","1.07M","0.62%"
"2014- 01- 27","163.08","164.07","164.45","162.29","2.88M","-0.49%"
"2014- 01- 24","163.88","166.37","166.42","163.87","1.83M","-2.15%"
"2014- 01- 23","167.48","168.01","168.01","166.59","1.29M","-0.81%"
"2014- 01- 22","168.84","169.06","169.08","168.49","751.75K","0.06%"
"2014- 01- 21","168.74","169.22","169.28","167.71","1.37M","0.32%"
"2014- 01- 17","168.21","168.70","168.99","167.97","904.30K","-0.43%"
"2014- 01- 16","168.94","168.82","169.00","168.42","778.54K","-0.15%"
"2014- 01- 15","169.20","168.63","169.43","168.59","943.10K","0.56%"
"2014- 01- 14","168.25","167.03","168.36","166.71","865.99K","1.04%"
"2014- 01- 13","166.52","168.29","168.74","166.15","1.34M","-1.27%"
"2014- 01- 10","168.66","168.55","168.75","167.66","990.21K","0.23%"
"2014- 01- 09","168.27","168.67","168.68","167.49","1.12M","0.06%"
"2014- 01- 08","168.17","168.07","168.40","167.55","3.15M","0.04%"
"2014- 01- 07","168.10","167.73","168.37","167.63","824.65K","0.62%"
"2014- 01- 06","167.06","168.11","168.16","166.82","1.34M","-0.25%"
"2014- 01- 03","167.48","167.88","168.21","167.33","1.71M","-0.09%"
"2014- 01- 02","167.63","168.53","168.61","167.20","1.73M","-0.90%"
"2013- 12- 31","169.15","168.66","169.23","168.52","774.42K","0.46%"
"2013- 12- 30","168.37","168.46","168.56","168.20","1.11M","-0.04%"
"2013- 12- 27","168.44","168.72","168.76","168.27","929.70K","0.01%"
"2013- 12- 26","168.43","167.95","168.53","167.95","968.09K","0.47%"
"2013- 12- 24","167.65","167.23","167.67","167.22","585.70K","-0.77%"
"2013- 12- 23","168.95","168.07","168.95","167.75","1.48M","1.06%"
"2013- 12- 20","167.18","166.44","167.65","166.44","1.30M","0.50%"
"2013- 12- 19","166.34","166.03","166.47","165.57","1.24M","-0.09%"
"2013- 12- 18","166.49","163.92","166.51","162.01","3.11M","1.74%"
"2013- 12- 17","163.64","164.33","164.36","163.31","1.48M","-0.35%"
"2013- 12- 16","164.22","163.96","164.72","163.90","1.84M","0.64%"
"2013- 12- 13","163.18","163.53","163.68","162.88","2.15M","-0.03%"
"2013- 12- 12","163.23","163.64","163.85","162.87","3.45M","-0.33%"
"2013- 12- 11","163.77","165.67","165.70","163.54","1.08M","-1.13%"
"2013- 12- 10","165.65","165.82","166.17","165.51","1.75M","-0.34%"
"2013- 12- 09","166.22","166.25","166.43","165.99","1.59M","0.23%"
"2013- 12- 06","165.84","165.55","165.92","165.06","1.21M","1.13%"
"2013- 12- 05","163.98","164.40","164.65","163.80","1.17M","-0.38%"
"2013- 12- 04","164.61","164.10","165.34","163.39","1.37M","-0.12%"
"2013- 12- 03","164.80","164.89","165.26","164.16","1.08M","-0.39%"
"2013- 12- 02","165.44","165.95","166.22","165.15","1.41M","-0.16%"
"2013- 11- 29","165.70","166.10","166.51","165.65","614.38K","-0.14%"
"2013- 11- 27","165.94","165.70","166.04","165.51","826.26K","0.27%"
"2013- 11- 26","165.49","165.59","166.01","165.29","773.27K","-0.05%"
"2013- 11- 25","165.57","165.93","165.97","165.26","810.04K","-0.06%"
"2013- 11- 22","165.67","164.91","165.67","164.72","1.41M","0.51%"
"2013- 11- 21","164.83","164.00","164.95","163.88","2.12M","0.78%"
"2013- 11- 20","163.55","164.34","164.82","163.08","1.47M","-0.32%"
"2013- 11- 19","164.07","164.28","164.78","163.74","1.16M","-0.19%"
"2013- 11- 18","164.39","165.28","165.37","164.01","1.32M","-0.37%"
"2013- 11- 15","165.00","164.50","165.00","164.32","710.28K","0.43%"
"2013- 11- 14","164.29","163.61","164.38","163.32","1.72M","0.56%"
"2013- 11- 13","163.38","161.33","163.44","161.33","1.34M","0.77%"
"2013- 11- 12","162.13","162.09","162.47","161.58","929.58K","-0.18%"
"2013- 11- 11","162.42","162.28","162.62","162.09","1.11M","-0.02%"
"2013- 11- 08","162.45","160.22","162.45","160.18","1.63M","1.37%"
"2013- 11- 07","160.25","162.65","162.74","160.10","1.24M","-1.28%"
"2013- 11- 06","162.33","162.21","162.59","161.73","1.52M","0.46%"
"2013- 11- 05","161.58","161.34","161.91","160.84","1.15M","-0.30%"
"2013- 11- 04","162.07","161.91","162.07","161.38","2.94M","0.45%"
"2013- 11- 01","161.34","161.28","161.78","160.53","1.34M","0.29%"
"2013- 10- 31","160.88","161.40","162.04","160.80","1.44M","-0.37%"
"2013- 10- 30","161.48","162.53","162.62","160.93","3.36M","-0.56%"
"2013- 10- 29","162.39","161.79","162.39","161.59","844.55K","0.61%"
"2013- 10- 28","161.40","161.15","161.67","160.96","1.15M","0.12%"
"2013- 10- 25","161.20","160.80","161.20","160.48","1.02M","0.46%"
"2013- 10- 24","160.46","160.22","160.64","159.86","795.64K","0.33%"
"2013- 10- 23","159.94","160.16","160.20","159.37","1.90M","-0.46%"
"2013- 10- 22","160.68","160.26","161.14","160.02","1.36M","0.54%"
"2013- 10- 21","159.82","159.84","160.06","159.42","1.01M","0.05%"
"2013- 10- 18","159.74","159.24","159.86","158.96","1.67M","0.67%"
"2013- 10- 17","158.68","157.00","158.76","156.98","2.55M","0.69%"
"2013- 10- 16","157.60","156.36","157.70","156.30","3.10M","1.36%"
"2013- 10- 15","155.48","156.18","156.76","155.26","1.66M","-0.74%"
"2013- 10- 14","156.64","155.02","156.70","154.88","1.41M","0.44%"
"2013- 10- 11","155.96","154.74","156.02","154.62","1.24M","0.59%"
"2013- 10- 10","155.04","153.20","155.04","153.20","1.44M","2.26%"
"2013- 10- 09","151.62","151.90","152.24","150.72","1.34M","0.00%"
"2013- 10- 08","151.62","153.34","153.52","151.48","2.07M","-1.16%"
"2013- 10- 07","153.40","153.36","154.30","153.22","690.86K","-0.85%"
"2013- 10- 04","154.72","153.68","154.86","153.48","538.46K","0.73%"
"2013- 10- 03","153.60","154.60","154.72","152.84","1.45M","-0.89%"
"2013- 10- 02","154.98","154.18","155.00","153.74","1.25M","-0.13%"
"2013- 10- 01","155.18","154.04","155.26","153.92","1.11M","0.77%"
"2013- 09- 30","154.00","153.40","154.38","153.10","1.52M","-0.56%"
"2013- 09- 27","154.86","154.70","154.94","154.34","1.41M","-0.42%"
"2013- 09- 26","155.52","155.12","155.86","154.86","622.26K","0.40%"
"2013- 09- 25","154.90","155.40","155.66","154.72","788.98K","-0.32%"
"2013- 09- 24","155.40","155.64","156.22","155.02","1.63M","-0.22%"
"2013- 09- 23","155.74","156.16","156.30","155.16","1.40M","-0.87%"
"2013- 09- 20","157.10","158.66","158.66","157.06","611.43K","-0.78%"
"2013- 09- 19","158.34","158.96","159.04","158.12","2.96M","-0.16%"
"2013- 09- 18","158.60","156.68","158.96","156.28","990.89K","1.20%"
"2013- 09- 17","156.72","156.16","156.72","156.16","2.35M","0.41%"
"2013- 09- 16","156.08","156.82","156.88","155.78","694.04K","0.61%"
"2013- 09- 13","155.14","154.92","155.26","154.60","539.99K","0.21%"
"2013- 09- 12","154.82","155.16","155.34","154.56","855.48K","-0.24%"
"2013- 09- 11","155.20","154.50","155.20","154.22","807.66K","0.31%"
"2013- 09- 10","154.72","154.48","154.72","154.16","1.04M","0.76%"
"2013- 09- 09","153.56","152.50","153.63","152.50","1.19M","0.99%"
"2013- 09- 06","152.06","152.54","152.94","150.66","1.11M","0.17%"
"2013- 09- 05","151.80","151.90","152.40","151.80","692.79K","-0.03%"
"2013- 09- 04","151.84","150.62","152.06","150.36","700.27K","0.84%"
"2013- 09- 03","150.58","151.32","151.64","149.94","1.57M","0.59%"
"2013- 08- 30","149.70","150.64","150.64","149.45","870.28K","-0.44%"
"2013- 08- 29","150.36","149.78","151.14","149.70","923.09K","0.16%"
"2013- 08- 28","150.12","149.54","150.64","149.34","665.92K","0.33%"
"2013- 08- 27","149.62","150.58","151.12","149.50","803.71K","-1.64%"
"2013- 08- 26","152.12","152.80","153.26","151.96","704.05K","-0.31%"
"2013- 08- 23","152.60","152.58","152.80","151.86","424.87K","0.33%"
"2013- 08- 22","152.10","151.04","152.32","151.04","635.82K","0.88%"
"2013- 08- 21","150.78","151.26","152.06","150.40","498.44K","-0.51%"
"2013- 08- 20","151.56","151.20","152.22","151.02","933.37K","0.40%"
"2013- 08- 19","150.96","151.70","152.22","150.94","825.05K","-0.63%"
"2013- 08- 16","151.92","152.12","152.63","151.58","618.03K","-0.29%"
"2013- 08- 15","152.36","153.32","153.32","152.15","750.76K","-1.46%"
"2013- 08- 14","154.62","155.32","155.54","154.54","496.31K","-0.57%"
"2013- 08- 13","155.50","155.16","155.63","154.28","2.05M","0.39%"
"2013- 08- 12","154.90","154.34","155.10","154.28","330.80K","-0.13%"
"2013- 08- 09","155.10","155.36","155.82","154.60","618.38K","-0.28%"
"2013- 08- 08","155.54","155.72","155.86","154.73","499.10K","0.35%"
"2013- 08- 07","155.00","155.00","155.20","154.43","431.15K","-0.35%"
"2013- 08- 06","155.54","156.12","156.20","155.16","413.67K","-0.60%"
"2013- 08- 05","156.48","156.34","156.62","156.08","317.88K","-0.06%"
"2013- 08- 02","156.58","156.02","156.60","155.79","560.14K","0.15%"
"2013- 08- 01","156.34","155.68","156.46","155.64","491.82K","1.22%"
"2013- 07- 31","154.46","154.76","155.58","154.35","625.92K","0.03%"
"2013- 07- 30","154.42","154.96","155.08","154.10","447.02K","0.01%"
"2013- 07- 29","154.41","154.52","154.86","153.98","927.11K","-0.29%"
"2013- 07- 26","154.86","154.08","154.96","153.46","876.85K","0.13%"
"2013- 07- 25","154.66","154.06","154.86","153.86","314.18K","0.18%"
"2013- 07- 24","154.38","155.58","155.60","154.08","789.97K","-0.37%"
"2013- 07- 23","154.96","155.58","155.61","154.86","1.03M","-0.21%"
"2013- 07- 22","155.28","155.20","155.50","154.84","420.06K","0.18%"
"2013- 07- 19","155.00","154.40","155.00","154.18","367.55K","0.18%"
"2013- 07- 18","154.72","154.18","155.06","154.14","432.70K","0.57%"
"2013- 07- 17","153.84","154.04","154.28","153.66","702.38K","0.25%"
"2013- 07- 16","153.46","154.12","154.20","153.04","698.96K","-0.38%"
"2013- 07- 15","154.04","153.84","154.22","153.62","643.88K","0.36%"
"2013- 07- 12","153.48","153.40","153.78","153.12","971.41K","0.03%"
"2013- 07- 11","153.44","153.08","153.54","152.58","1.30M","1.41%"
"2013- 07- 10","151.30","151.18","151.82","150.82","771.52K","0.03%"
"2013- 07- 09","151.26","151.10","151.46","150.48","791.96K","0.76%"
"2013- 07- 08","150.12","150.12","150.58","149.84","836.50K","0.52%"
"2013- 07- 05","149.34","148.88","149.40","147.78","626.40K","1.11%"
"2013- 07- 03","147.70","147.06","148.16","146.76","513.40K","0.09%"
"2013- 07- 02","147.56","147.56","148.66","147.00","1.21M","-0.15%"
"2013- 07- 01","147.78","147.74","148.80","147.54","1.39M","0.75%"
"2013- 06- 28","146.68","147.16","147.85","146.46","1.03M","-0.62%"
"2013- 06- 27","147.60","147.58","148.23","147.45","756.11K","0.67%"
"2013- 06- 26","146.62","146.44","147.00","145.88","1.71M","0.94%"
"2013- 06- 25","145.26","145.18","145.76","144.22","1.52M","1.00%"
"2013- 06- 24","143.82","144.20","145.12","142.66","1.86M","-1.76%"
"2013- 06- 21","146.40","146.96","147.10","144.98","1.57M","0.32%"
"2013- 06- 20","145.94","148.22","148.44","145.57","1.69M","-2.54%"
"2013- 06- 19","149.74","151.68","151.94","149.66","990.94K","-1.33%"
"2013- 06- 18","151.76","150.70","152.00","150.70","1.03M","0.77%"
"2013- 06- 17","150.60","150.48","151.28","149.78","1.05M","0.80%"
"2013- 06- 14","149.40","150.18","150.77","149.16","1.17M","-0.61%"
"2013- 06- 13","150.32","148.02","150.60","147.72","1.28M","1.44%"
"2013- 06- 12","148.18","150.42","150.52","148.00","1.06M","-0.78%"
"2013- 06- 11","149.34","149.52","150.68","148.98","1.50M","-1.02%"
"2013- 06- 10","150.88","151.46","151.46","150.54","1.84M","-0.04%"
"2013- 06- 07","150.94","150.08","151.06","149.42","1.46M","1.40%"
"2013- 06- 06","148.86","147.66","148.98","146.76","1.17M","0.79%"
"2013- 06- 05","147.70","149.38","149.64","147.58","1.12M","-1.53%"
"2013- 06- 04","150.00","150.58","151.22","149.04","1.19M","-0.31%"
"2013- 06- 03","150.46","150.06","150.60","148.96","1.00M","0.52%"
"2013- 05- 31","149.68","151.48","152.28","149.50","814.80K","-1.46%"
"2013- 05- 30","151.90","151.42","152.58","151.36","444.77K","0.44%"
"2013- 05- 29","151.24","151.50","151.84","150.52","881.17K","-0.76%"
"2013- 05- 28","152.40","153.14","153.68","151.88","566.80K","0.71%"
"2013- 05- 24","151.32","150.60","151.40","150.20","684.79K","-0.13%"
"2013- 05- 23","151.52","150.34","151.92","150.14","1.13M","-0.36%"
"2013- 05- 22","152.06","153.32","154.85","151.30","978.05K","-0.67%"
"2013- 05- 21","153.08","153.06","153.68","152.52","481.17K","0.13%"
"2013- 05- 20","152.88","152.76","153.50","152.61","665.41K","0.00%"
"2013- 05- 17","152.88","152.02","152.98","151.82","660.71K","0.95%"
"2013- 05- 16","151.44","151.86","152.34","151.22","676.64K","-0.46%"
"2013- 05- 15","152.14","151.10","152.44","151.04","707.04K","0.57%"
"2013- 05- 14","151.28","149.94","151.42","149.90","362.97K","1.06%"
"2013- 05- 13","149.70","149.48","150.00","149.12","1.21M","-0.01%"
"2013- 05- 10","149.72","149.34","149.74","148.88","671.14K","0.35%"
"2013- 05- 09","149.20","149.54","149.92","148.82","397.51K","-0.29%"
"2013- 05- 08","149.64","148.78","149.64","148.68","294.86K","0.52%"
"2013- 05- 07","148.86","148.48","148.96","148.06","391.93K","0.51%"
"2013- 05- 06","148.10","147.90","148.38","147.82","699.72K","0.31%"
"2013- 05- 03","147.64","147.58","148.24","147.50","475.84K","0.94%"
"2013- 05- 02","146.26","145.36","146.40","145.20","404.66K","0.90%"
"2013- 05- 01","144.96","145.92","145.96","144.78","462.39K","-0.90%"
"2013- 04- 30","146.28","145.86","146.28","145.26","488.31K","0.32%"
"2013- 04- 29","145.82","145.30","146.18","145.08","519.03K","0.65%"
"2013- 04- 26","144.88","144.96","145.22","144.44","259.74K","-0.22%"
"2013- 04- 25","145.20","144.98","145.84","144.78","300.42K","0.44%"
"2013- 04- 24","144.56","144.52","144.96","144.26","1.78M","0.03%"
"2013- 04- 23","144.52","143.70","144.60","143.00","875.00K","1.06%"
"2013- 04- 22","143.00","142.64","143.30","141.70","527.90K","0.45%"
"2013- 04- 19","142.36","141.42","142.42","141.12","731.40K","1.06%"
"2013- 04- 18","140.86","142.28","142.28","140.58","3.97M","-0.82%"
"2013- 04- 17","142.02","143.14","143.14","141.28","767.82K","-1.47%"
"2013- 04- 16","144.14","143.16","144.17","142.77","673.40K","1.41%"
"2013- 04- 15","142.14","144.68","144.78","142.04","671.81K","-2.28%"
"2013- 04- 12","145.46","145.32","145.64","144.62","1.24M","-0.22%"
"2013- 04- 11","145.78","145.32","146.22","145.18","450.36K","0.33%"
"2013- 04- 10","145.30","143.94","145.44","143.90","1.11M","1.23%"
"2013- 04- 09","143.54","143.32","144.06","142.87","369.04K","0.36%"
"2013- 04- 08","143.02","142.20","143.04","141.70","315.93K","0.62%"
"2013- 04- 05","142.14","141.00","142.26","140.80","642.14K","-0.39%"
"2013- 04- 04","142.70","142.30","142.98","142.05","975.01K","0.39%"
"2013- 04- 03","142.14","143.72","143.80","141.78","771.87K","-1.00%"
